"variable","GND","real","alpha","model"
"X98.5",16.45,0.000432340823233393,"7.77",6.74122271718077e-06
"X98.5",16.55,0.000405086678037354,"7.77",6.46814125785415e-06
"X98.5",16.65,0.000368543486830017,"7.77",6.20746734509044e-06
"X98.5",16.75,0.000310204298306707,"7.77",5.95857690587866e-06
"X98.5",16.85,0.000254713774310217,"7.77",5.72088025188457e-06
"X98.5",16.95,0.000199052578387144,"7.77",5.49382002208708e-06
"X98.5",17.05,0.000161330146446942,"7.77",5.27686925813067e-06
"X98.5",17.15,0.000128630003243279,"7.77",5.06952960322036e-06
"X98.5",17.25,0.000101596295961357,"7.77",4.87132961606186e-06
"X98.5",17.35,7.21817739335898e-05,"7.77",4.68182319197242e-06
"X98.5",17.45,5.78396720743989e-05,"7.77",4.50058808386225e-06
"X98.5",17.55,4.7607027505605e-05,"7.77",4.32722451631681e-06
"X98.5",17.65,3.79810479797686e-05,"7.77",4.161353886499e-06
"X98.5",17.75,3.17792444918992e-05,"7.77",4.0026175460423e-06
"X98.5",17.85,2.39876483773121e-05,"7.77",3.85067565852307e-06
"X98.5",17.95,1.78652238253956e-05,"7.77",3.70520612748564e-06
"X98.5",18.05,1.85104079653653e-05,"7.77",3.56590359035038e-06
"X98.5",18.15,1.57217492477502e-05,"7.77",3.43247847386427e-06
"X98.5",18.25,1.09507193859559e-05,"7.77",3.30465610705868e-06
"X98.5",18.35,5.79020929307793e-06,"7.77",3.18217588796101e-06
"X98.5",18.45,8.90785755154894e-06,"7.77",3.06479050056793e-06
"X98.5",18.55,2.58004015710371e-06,"7.77",2.95226517883046e-06
"X98.5",18.65,0,"7.77",2.84437701462436e-06
"X98.5",18.75,1.99867193558741e-06,"7.77",2.7409143068879e-06
"X98.5",18.85,6.12331978778319e-07,"7.77",2.64167594930112e-06
"X98.5",18.95,0,"7.77",2.54647085405946e-06
"X98.5",19.05,0,"7.77",2.45511740946039e-06
"X98.5",19.15,7.33240929378807e-07,"7.77",2.36744296917554e-06
"X98.5",19.25,0,"7.77",2.28328337122329e-06
"X98.5",19.35,9.10826996191507e-07,"7.77",2.2024824847899e-06
"X98.5",19.45,0,"7.77",2.12489178317006e-06
"X98.5",19.55,0,"7.77",2.05036994121242e-06
"X98.5",19.65,0,"7.77",1.97878245576558e-06
"X98.5",19.75,0,"7.77",1.91000128769123e-06
"X98.5",19.85,0,"7.77",1.84390452420036e-06
"X98.5",19.95,0,"7.77",1.78037606015999e-06
"X98.5",2.05,0.493393578619534,"7.77",0.284955117180696
"X98.5",2.15,0.468565065979309,"7.77",0.251460314126364
"X98.5",2.25,0.444134948890888,"7.77",0.221713352811916
"X98.5",2.35,0.415626757641923,"7.77",0.195390586943612
"X98.5",2.45,0.386953543290703,"7.77",0.172162713297174
"X98.5",2.55,0.386542164934234,"7.77",0.151708779064086
"X98.5",2.65,0.384677023866552,"7.77",0.133724966950764
"X98.5",2.75,0.344193787940059,"7.77",0.117929605618223
"X98.5",2.85,0.33415336654565,"7.77",0.104065533383488
"X98.5",2.95,0.328263277538206,"7.77",0.0919006668870656
"X98.5",20.05,0,"7.77",1.71930529734033e-06
"X98.5",20.15,0,"7.77",1.66058686045245e-06
"X98.5",20.25,0,"7.77",1.60412032899278e-06
"X98.5",20.35,0,"7.77",1.54980998394753e-06
"X98.5",20.45,0,"7.77",1.49756456847372e-06
"X98.5",20.55,0,"7.77",1.44729706172942e-06
"X98.5",20.65,0,"7.77",1.39892446507824e-06
"X98.5",20.75,0,"7.77",1.35236759994164e-06
"X98.5",20.85,0,"7.77",1.3075509166184e-06
"X98.5",20.95,0,"7.77",1.2644023134327e-06
"X98.5",21.05,0,"7.77",1.22285296561234e-06
"X98.5",21.15,0,"7.77",1.18283716333523e-06
"X98.5",21.25,0,"7.77",1.14429215841727e-06
"X98.5",21.35,0,"7.77",1.1071580191467e-06
"X98.5",21.45,0,"7.77",1.0713774928007e-06
"X98.5",21.55,0,"7.77",1.03689587540773e-06
"X98.5",21.65,0,"7.77",1.00366088834602e-06
"X98.5",21.75,0,"7.77",9.71622561393075e-07
"X98.5",21.85,0,"7.77",9.40733121864381e-07
"X98.5",21.95,0,"7.77",9.10946889500941e-07
"X98.5",22.05,0,"7.77",8.8222017678588e-07
"X98.5",22.15,0,"7.77",8.54511194389061e-07
"X98.5",22.25,0,"7.77",8.27779961456666e-07
"X98.5",22.35,0,"7.77",8.01988220479277e-07
"X98.5",22.45,0,"7.77",7.77099356487685e-07
"X98.5",22.55,0,"7.77",7.53078320340272e-07
"X98.5",22.65,0,"7.77",7.2989155587964e-07
"X98.5",22.75,0,"7.77",7.07506930748979e-07
"X98.5",22.85,0,"7.77",6.85893670766121e-07
"X98.5",22.95,0,"7.77",6.65022297002287e-07
"X98.5",23.05,0,"7.77",6.44864567391162e-07
"X98.5",23.15,0,"7.77",6.25393419368058e-07
"X98.5",23.25,0,"7.77",6.06582916718192e-07
"X98.5",23.35,0,"7.77",5.88408198486051e-07
"X98.5",23.45,0,"7.77",5.708454304741e-07
"X98.5",23.55,0,"7.77",5.53871759104583e-07
"X98.5",23.65,0,"7.77",5.37465267520824e-07
"X98.5",23.75,0,"7.77",5.21604933811317e-07
"X98.5",23.85,0,"7.77",5.06270591246432e-07
"X98.5",23.95,0,"7.77",4.91442890423592e-07
"X98.5",24.05,0,"7.77",4.77103263222621e-07
"X98.5",24.15,0,"7.77",4.63233888478307e-07
"X98.5",24.25,0,"7.77",4.49817659282342e-07
"X98.5",24.35,0,"7.77",4.36838151831612e-07
"X98.5",24.45,0,"7.77",4.24279595815326e-07
"X98.5",24.55,0,"7.77",4.12126845769589e-07
"X98.5",24.65,0,"7.77",4.00365354820593e-07
"X98.5",24.75,0,"7.77",3.88981148264247e-07
"X98.5",24.85,0,"7.77",3.7796079940507e-07
"X98.5",24.95,0,"7.77",3.67291406103362e-07
"X98.5",25.05,0,"7.77",3.56960568471443e-07
"X98.5",25.15,0,"7.77",3.46956367594569e-07
"X98.5",25.25,0,"7.77",3.37267345225952e-07
"X98.5",25.35,0,"7.77",3.27882484408022e-07
"X98.5",25.45,0,"7.77",3.18791190974535e-07
"X98.5",25.55,0,"7.77",3.09983275890546e-07
"X98.5",25.65,0,"7.77",3.01448938389478e-07
"X98.5",25.75,0,"7.77",2.9317874986866e-07
"X98.5",25.85,0,"7.77",2.85163638506674e-07
"X98.5",25.95,0,"7.77",2.77394874567801e-07
"X98.5",26.05,0,"7.77",2.69864056360566e-07
"X98.5",26.15,0,"7.77",2.62563096819142e-07
"X98.5",26.25,0,"7.77",2.55484210677914e-07
"X98.5",26.35,0,"7.77",2.48619902211068e-07
"X98.5",26.45,0,"7.77",2.41962953510439e-07
"X98.5",26.55,0,"7.77",2.35506413276263e-07
"X98.5",26.65,0,"7.77",2.29243586096707e-07
"X98.5",26.75,0,"7.77",2.23168022193297e-07
"X98.5",26.85,0,"7.77",2.17273507610492e-07
"X98.5",26.95,0,"7.77",2.11554054828737e-07
"X98.5",27.05,0,"7.77",2.06003893781361e-07
"X98.5",27.15,0,"7.77",2.00617463256661e-07
"X98.5",27.25,0,"7.77",1.95389402667422e-07
"X98.5",27.35,0,"7.77",1.90314544171014e-07
"X98.5",27.45,0,"7.77",1.85387905124011e-07
"X98.5",27.55,0,"7.77",1.806046808561e-07
"X98.5",27.65,0,"7.77",1.7596023774873e-07
"X98.5",27.75,0,"7.77",1.71450106604738e-07
"X98.5",27.85,0,"7.77",1.67069976295762e-07
"X98.5",27.95,0,"7.77",1.62815687674986e-07
"X98.5",28.05,0,"7.77",1.58683227743276e-07
"X98.5",28.15,0,"7.77",1.54668724057386e-07
"X98.5",28.25,0,"7.77",1.5076843936945e-07
"X98.5",28.35,0,"7.77",1.4697876648747e-07
"X98.5",28.45,0,"7.77",1.43296223347022e-07
"X98.5",28.55,0,"7.77",1.39717448284845e-07
"X98.5",28.65,0,"7.77",1.36239195505433e-07
"X98.5",28.75,0,"7.77",1.32858330732158e-07
"X98.5",28.85,0,"7.77",1.29571827034861e-07
"X98.5",28.95,0,"7.77",1.26376760826204e-07
"X98.5",29.05,0,"7.77",1.23270308019468e-07
"X98.5",29.15,0,"7.77",1.20249740340776e-07
"X98.5",29.25,0,"7.77",1.173124217891e-07
"X98.5",29.35,0,"7.77",1.14455805237667e-07
"X98.5",29.45,0,"7.77",1.11677429170706e-07
"X98.5",29.55,0,"7.77",1.08974914549738e-07
"X98.5",29.65,0,"7.77",1.06345961803891e-07
"X98.5",29.75,0,"7.77",1.0378834793896e-07
"X98.5",29.85,0,"7.77",1.01299923760175e-07
"X98.5",29.95,0,"7.77",9.88786112038762e-08
"X98.5",3.05,0.307162147411998,"7.77",0.0812274013522436
"X98.5",3.15,0.285067206808346,"7.77",0.0718612928934181
"X98.5",3.25,0.264240975529428,"7.77",0.0636393392868956
"X98.5",3.35,0.2523028386426,"7.77",0.0564180758839475
"X98.5",3.45,0.241588310653093,"7.77",0.0500716309371433
"X98.5",3.55,0.229683292003522,"7.77",0.0444898323200052
"X98.5",3.65,0.214010215560094,"7.77",0.0395764212784265
"X98.5",3.75,0.21574714499493,"7.77",0.0352474035110928
"X98.5",3.85,0.190250091653898,"7.77",0.0314295509004198
"X98.5",3.95,0.177996734032781,"7.77",0.0280590560706911
"X98.5",30.05,0,"7.77",9.65224007735084e-08
"X98.5",30.15,0,"7.77",9.42293490755435e-08
"X98.5",30.25,0,"7.77",9.1997576451155e-08
"X98.5",30.35,0,"7.77",8.98252646996385e-08
"X98.5",30.45,0,"7.77",8.77106548897654e-08
"X98.5",30.55,0,"7.77",8.56520452554148e-08
"X98.5",30.65,0,"7.77",8.36477891719969e-08
"X98.5",30.75,0,"7.77",8.1696293210337e-08
"X98.5",30.95,0,"7.77",7.79454627528196e-08
"X98.5",4.05,0.167739938481324,"7.77",0.0250803349404559
"X98.5",4.15,0.147320123402636,"7.77",0.0224449682906192
"X98.5",4.25,0.141876424033577,"7.77",0.0201107711744569
"X98.5",4.35,0.127711642949947,"7.77",0.0180409780996738
"X98.5",4.45,0.127295775431348,"7.77",0.0162035318563498
"X98.5",4.55,0.122476595029431,"7.77",0.0145704643498994
"X98.5",4.65,0.115144844752321,"7.77",0.0131173584145293
"X98.5",4.75,0.109416717239484,"7.77",0.0118228809704551
"X98.5",4.85,0.0984084836170157,"7.77",0.010668378042772
"X98.5",4.95,0.0941831939171109,"7.77",0.00963752399228777
"X98.5",5.05,0.0890679069929509,"7.77",0.00871601768679665
"X98.5",5.15,0.0823275375915261,"7.77",0.00789131939197288
"X98.5",5.25,0.0758960302540449,"7.77",0.00715242291499695
"X98.5",5.35,0.0657707498548293,"7.77",0.00648965823751868
"X98.5",5.45,0.0607276437348731,"7.77",0.00589452050027636
"X98.5",5.55,0.0523505251294094,"7.77",0.00535952175381143
"X98.5",5.65,0.0488031845116435,"7.77",0.00487806237384686
"X98.5",5.75,0.0447150146031485,"7.77",0.00444431946235079
"X98.5",5.85,0.0352476447148914,"7.77",0.004053149922563
"X98.5",5.95,0.0412424737979011,"7.77",0.00370000621454536
"X98.5",6.05,0.0362639940439854,"7.77",0.00338086307302949
"X98.5",6.15,0.0352705084282003,"7.77",0.00309215370689841
"X98.5",6.25,0.0521875665944177,"7.77",0.00283071420438647
"X98.5",6.35,0.0438415599649726,"7.77",0.00259373504439958
"X98.5",6.45,0.0366379587774312,"7.77",0.0023787187660738
"X98.5",6.55,0.0475597937099831,"7.77",0.00218344297917879
"X98.5",6.65,0.0402237366118301,"7.77",0.0020059280101797
"X98.5",6.75,0.0379112147278671,"7.77",0.00184440857524678
"X98.5",6.85,0.0316284309981808,"7.77",0.00169730895446735
"X98.5",6.95,0.0284102295655855,"7.77",0.00156322121285151
"X98.5",7.05,0.030519539764397,"7.77",0.00144088607514302
"X98.5",7.15,0.0282057444721874,"7.77",0.0013291761142398
"X98.5",7.25,0.0245520916852348,"7.77",0.00122708095858206
"X98.5",7.35,0.0222098112920528,"7.77",0.00113369426300558
"X98.5",7.45,0.0244408902226855,"7.77",0.0010482022214359
"X98.5",7.55,0.0210914159029394,"7.77",0.000969873428883736
"X98.5",7.65,0.0171705227935434,"7.77",0.000898049925431825
"X98.5",7.75,0.0172283547458362,"7.77",0.000832139276631028
"X98.5",7.85,0.0181355278255033,"7.77",0.000771607563539305
"X98.5",7.95,0.0152644825752704,"7.77",0.000715973171913501
"X98.5",8.05,0.016533151150139,"7.77",0.000664801284161347
"X98.5",8.15,0.0104120548035873,"7.77",0.000617698989881681
"X98.5",8.25,0.0126934710278993,"7.77",0.000574310941423116
"X98.5",8.35,0.0108552953654968,"7.77",0.000534315490098043
"X98.5",8.45,0.0108145722910454,"7.77",0.00049742124669048
"X98.5",8.55,0.0127302659129885,"7.77",0.00046336401685708
"X98.5",8.65,0.0108031650740674,"7.77",0.000431904068081075
"X98.5",8.75,0.0106411948156319,"7.77",0.00040282369012079
"X98.5",8.85,0.0116264053504235,"7.77",0.00037592501550098
"X98.5",8.95,0.00740466772436667,"7.77",0.000351028070618427
"X98.5",9.05,0.0096814081624195,"7.77",0.000327969031546618
"X98.5",9.15,0.0115732948381055,"7.77",0.000306598661699909
"X98.5",9.25,0.0120302980889896,"7.77",0.000286780911208178
"X98.5",9.35,0.00744115278459338,"7.77",0.000268391660211391
"X98.5",9.45,0.0067714477750092,"7.77",0.000251317590351693
"X98.5",9.55,0.00656524726223259,"7.77",0.000235455170556059
"X98.5",9.65,0.00838830719199412,"7.77",0.000220709744797943
"X98.5",9.75,0.0103954557353265,"7.77",0.000206994710927949
"X98.5",9.85,0.00996273878650545,"7.77",0.000194230780899847
"X98.5",9.95,0.0103754670665959,"7.77",0.00018234531380391
"X99",0.05,0.951345529192975,"7.77",0.999999997143926
"X99",0.15,0.93506384774967,"7.77",0.999968421049908
"X99",0.25,0.922314986929674,"7.77",0.998842755917607
"X99",0.35,0.920561434127577,"7.77",0.991470139075199
"X99",0.45,0.880047119698186,"7.77",0.969811071172462
"X99",0.55,0.849245344106819,"7.77",0.928773416072896
"X99",0.65,0.786026667044583,"7.77",0.868965559971604
"X99",0.75,0.820759133008354,"7.77",0.795226539271829
"X99",0.95,0.751815425887207,"7.77",0.63087124530972
"X99",1.05,0.663894961736663,"7.77",0.550564697787381
"X99",1.15,0.646156573819496,"7.77",0.475876147944957
"X99",1.25,0.610824004855217,"7.77",0.408361455679325
"X99",1.35,0.567036843667239,"7.77",0.348592087997406
"X99",1.45,0.543800116484835,"7.77",0.296485372592638
"X99",1.55,0.448307251405486,"7.77",0.251567562165146
"X99",1.65,0.477675431773448,"7.77",0.213162776248538
"X99",1.75,0.430497424793106,"7.77",0.18051864650273
"X99",1.85,0.437032482312479,"7.77",0.152884082416258
"X99",1.95,0.397893963234111,"7.77",0.129553462129908
"X99",10.05,0.00498451892800687,"7.77",2.85650583847156e-05
"X99",10.15,0.00673687307628742,"7.77",2.6772119843815e-05
"X99",10.25,0.00447858344699314,"7.77",2.51049765985997e-05
"X99",10.35,0.00497650152661441,"7.77",2.3553890943282e-05
"X99",10.45,0.0053065789346272,"7.77",2.21099481227743e-05
"X99",10.55,0.00648557552805071,"7.77",2.07649810564108e-05
"X99",10.65,0.00403630770616315,"7.77",1.95115024604917e-05
"X99",10.75,0.00406081460864351,"7.77",1.83426435930278e-05
"X99",10.85,0.00541930736493617,"7.77",1.72520989306529e-05
"X99",10.95,0.00522128694088776,"7.77",1.62340761640619e-05
"X99",11.05,0.00867032711967831,"7.77",1.52832509657777e-05
"X99",11.15,0.0099738749904131,"7.77",1.43947260436521e-05
"X99",11.25,0.00862961774463844,"7.77",1.35639940462328e-05
"X99",11.35,0.00818797315481209,"7.77",1.27869039328101e-05
"X99",11.45,0.00578750014368704,"7.77",1.20596304623232e-05
"X99",11.55,0.00758371623479915,"7.77",1.1378646492002e-05
"X99",11.65,0.00882335843104726,"7.77",1.07406978091851e-05
"X99",11.75,0.00903524403174624,"7.77",1.01427802487081e-05
"X99",11.85,0.00907422152582952,"7.77",9.58211887397052e-06
"X99",11.95,0.00728236212715635,"7.77",9.0561490227222e-06
"X99",12.05,0.00703186601744459,"7.77",8.56249903898845e-06
"X99",12.15,0.00768498456227109,"7.77",8.09897453074042e-06
"X99",12.25,0.00661866891236287,"7.77",7.66354400918721e-06
"X99",12.35,0.00668032410617242,"7.77",7.25432577996085e-06
"X99",12.45,0.00613113392499688,"7.77",6.86957596952785e-06
"X99",12.55,0.00695604413864104,"7.77",6.50767758164734e-06
"X99",12.65,0.00709497187190467,"7.77",6.16713048905759e-06
"X99",12.75,0.005268347957788,"7.77",5.8465422751919e-06
"X99",12.85,0.00652943008382219,"7.77",5.54461984786296e-06
"X99",12.95,0.00614526068662208,"7.77",5.26016175651511e-06
"X99",13.05,0.0067960164369023,"7.77",4.99205114889093e-06
"X99",13.15,0.00656018539667539,"7.77",4.7392493106067e-06
"X99",13.25,0.00688650942183203,"7.77",4.50078973593612e-06
"X99",13.35,0.00575085942466567,"7.77",4.27577268306004e-06
"X99",13.45,0.00612215241179275,"7.77",4.06336017141847e-06
"X99",13.55,0.00629750751116244,"7.77",3.86277138274505e-06
"X99",13.65,0.00591966188430392,"7.77",3.67327843091822e-06
"X99",13.75,0.00568832115498993,"7.77",3.49420246896986e-06
"X99",13.85,0.00524988936273899,"7.77",3.32491010448571e-06
"X99",13.95,0.0052524679284646,"7.77",3.16481009724496e-06
"X99",14.05,0.00513671510580596,"7.77",3.01335031530836e-06
"X99",14.15,0.00449262471486291,"7.77",2.87001492789986e-06
"X99",14.25,0.00406950312926875,"7.77",2.73432181535865e-06
"X99",14.35,0.00345371060180582,"7.77",2.60582017818882e-06
"X99",14.45,0.00303934369937308,"7.77",2.48408832881828e-06
"X99",14.55,0.00201926067153258,"7.77",2.36873165111566e-06
"X99",14.65,0.0021425450519496,"7.77",2.25938071401735e-06
"X99",14.75,0.00171626449131818,"7.77",2.15568952679914e-06
"X99",14.85,0.00152443897878484,"7.77",2.05733392460176e-06
"X99",14.95,0.00137330740474371,"7.77",1.9640100737948e-06
"X99",15.05,0.00119569100391439,"7.77",1.87543308765141e-06
"X99",15.15,0.00106026141618351,"7.77",1.79133574361319e-06
"X99",15.25,0.000970257235435866,"7.77",1.71146729415754e-06
"X99",15.35,0.000818264663488806,"7.77",1.63559236396333e-06
"X99",15.45,0.000732976320061717,"7.77",1.56348992660798e-06
"X99",15.55,0.000554586501763722,"7.77",1.49495235478276e-06
"X99",15.65,0.000561559351900436,"7.77",1.42978453820032e-06
"X99",15.75,0.000399635773371372,"7.77",1.36780306429657e-06
"X99",15.85,0.000331967295642931,"7.77",1.30883545584796e-06
"X99",15.95,0.000265572297891817,"7.77",1.25271946436245e-06
"X99",16.05,0.00024529626236687,"7.77",1.19930240980761e-06
"X99",16.15,0.000244997238013086,"7.77",1.14844056843159e-06
"X99",16.25,0.000237504229338588,"7.77",1.09999860197557e-06
"X99",16.35,0.000208389875754091,"7.77",1.05384902625067e-06
"X99",16.45,0.000178063177650417,"7.77",1.00987171603315e-06
"X99",16.55,0.000170428574438659,"7.77",9.67953443617568e-07
"X99",16.65,0.00015210195459225,"7.77",9.27987448575606e-07
"X99",16.75,0.000129627255603469,"7.77",8.89873036458427e-07
"X99",16.85,0.000112300116447235,"7.77",8.5351520435555e-07
"X99",16.95,8.55955413034742e-05,"7.77",8.18824291383523e-07
"X99",17.05,6.72189470728224e-05,"7.77",7.8571565232515e-07
"X99",17.15,6.11472822169311e-05,"7.77",7.54109352775408e-07
"X99",17.25,5.4716257156376e-05,"7.77",7.2392988427464e-07
"X99",17.35,3.59116139803191e-05,"7.77",6.95105898024164e-07
"X99",17.45,2.45976383106715e-05,"7.77",6.67569955884627e-07
"X99",17.55,2.07280189711122e-05,"7.77",6.41258297454503e-07
"X99",17.65,1.53180075932843e-05,"7.77",6.1611062211529e-07
"X99",17.75,1.0346463699496e-05,"7.77",5.92069885012226e-07
"X99",17.85,6.61849270479847e-06,"7.77",5.69082106015137e-07
"X99",17.95,3.28809418178899e-06,"7.77",5.47096190773865e-07
"X99",18.05,4.80990788326825e-06,"7.77",5.26063763047187e-07
"X99",18.15,2.94142031958635e-06,"7.77",5.05939007543593e-07
"X99",18.25,9.67004435107061e-07,"7.77",4.8667852256716e-07
"X99",18.35,5.20658768018612e-07,"7.77",4.68241181812507e-07
"X99",18.45,1.2462766041119e-06,"7.77",4.50588004699559e-07
"X99",18.55,0,"7.77",4.33682034682212e-07
"X99",18.65,0,"7.77",4.17488225004934e-07
"X99",18.75,0,"7.77",4.01973331418407e-07
"X99",18.85,0,"7.77",3.87105811399512e-07
"X99",18.95,0,"7.77",3.72855729452674e-07
"X99",19.05,0,"7.77",3.59194668098953e-07
"X99",19.15,7.33240929378807e-07,"7.77",3.4609564418641e-07
"X99",19.25,0,"7.77",3.33533030180503e-07
"X99",19.35,0,"7.77",3.21482480116625e-07
"X99",19.45,0,"7.77",3.0992085991851e-07
"X99",19.55,0,"7.77",2.98826181806374e-07
"X99",19.65,0,"7.77",2.88177542537266e-07
"X99",19.75,0,"7.77",2.77955065237404e-07
"X99",19.85,0,"7.77",2.68139844602378e-07
"X99",19.95,0,"7.77",2.58713895255987e-07
"X99",2.05,0.378608020244681,"7.77",0.109888592239725
"X99",2.15,0.370012668354141,"7.77",0.0933266974377426
"X99",2.25,0.335041586228188,"7.77",0.0793801256919641
"X99",2.35,0.31342847343133,"7.77",0.0676315149861846
"X99",2.45,0.286370431020083,"7.77",0.0577267940020593
"X99",2.55,0.281783465662727,"7.77",0.0493674570827568
"X99",2.65,0.275571744692161,"7.77",0.0423029424535041
"X99",2.75,0.248227465391066,"7.77",0.0363235537689657
"X99",2.85,0.231604513215517,"7.77",0.0312541254320889
"X99",2.95,0.233555004979163,"7.77",0.0269484901493647
"X99",20.05,0,"7.77",2.49660103072361e-07
"X99",20.15,0,"7.77",2.40962179278939e-07
"X99",20.25,0,"7.77",2.32604617169821e-07
"X99",20.35,0,"7.77",2.24572651270434e-07
"X99",20.45,0,"7.77",2.1685221880295e-07
"X99",20.55,0,"7.77",2.09429923318045e-07
"X99",20.65,0,"7.77",2.02293000354641e-07
"X99",20.75,0,"7.77",1.95429285013797e-07
"X99",20.85,0,"7.77",1.88827181327827e-07
"X99",20.95,0,"7.77",1.82475633329646e-07
"X99",21.05,0,"7.77",1.76364097661717e-07
"X99",21.15,0,"7.77",1.70482517766946e-07
"X99",21.25,0,"7.77",1.64821299451998e-07
"X99",21.35,0,"7.77",1.593712877048e-07
"X99",21.45,0,"7.77",1.54123744868228e-07
"X99",21.55,0,"7.77",1.49070329932784e-07
"X99",21.65,0,"7.77",1.44203078948932e-07
"X99",21.75,0,"7.77",1.39514386484138e-07
"X99",21.85,0,"7.77",1.3499698806478e-07
"X99",21.95,0,"7.77",1.30643943546796e-07
"X99",22.05,0,"7.77",1.26448621362329e-07
"X99",22.15,0,"7.77",1.22404683592829e-07
"X99",22.25,0,"7.77",1.18506071822085e-07
"X99",22.35,0,"7.77",1.14746993725412e-07
"X99",22.45,0,"7.77",1.11121910353901e-07
"X99",22.55,0,"7.77",1.07625524075032e-07
"X99",22.65,0,"7.77",1.04252767133296e-07
"X99",22.75,0,"7.77",1.00998790796586e-07
"X99",22.85,0,"7.77",9.78589550561731e-08
"X99",22.95,0,"7.77",9.4828818849936e-08
"X99",23.05,0,"7.77",9.19041307803146e-08
"X99",23.15,0,"7.77",8.90808203001042e-08
"X99",23.25,0,"7.77",8.63549893407752e-08
"X99",23.35,0,"7.77",8.37229043594594e-08
"X99",23.45,0,"7.77",8.11809887821253e-08
"X99",23.55,0,"7.77",7.87258158217478e-08
"X99",23.65,0,"7.77",7.63541016514915e-08
"X99",23.75,0,"7.77",7.40626989140628e-08
"X99",23.85,0,"7.77",7.18485905494577e-08
"X99",23.95,0,"7.77",6.97088839243293e-08
"X99",24.05,0,"7.77",6.76408052471508e-08
"X99",24.15,0,"7.77",6.5641694254231e-08
"X99",24.25,0,"7.77",6.37089991524766e-08
"X99",24.35,0,"7.77",6.18402718055799e-08
"X99",24.45,0,"7.77",6.00331631510484e-08
"X99",24.55,0,"7.77",5.8285418836187e-08
"X99",24.65,0,"7.77",5.65948750618016e-08
"X99",24.75,0,"7.77",5.49594546230005e-08
"X99",24.85,0,"7.77",5.33771631370608e-08
"X99",24.95,0,"7.77",5.18460854488626e-08
"X99",25.05,0,"7.77",5.03643822049164e-08
"X99",25.15,0,"7.77",4.89302865874887e-08
"X99",25.25,0,"7.77",4.7542101200792e-08
"X99",25.35,0,"7.77",4.61981951016217e-08
"X99",25.45,0,"7.77",4.48970009673093e-08
"X99",25.55,0,"7.77",4.36370123940091e-08
"X99",25.65,0,"7.77",4.24167813190873e-08
"X99",25.75,0,"7.77",4.12349155613345e-08
"X99",25.85,0,"7.77",4.00900764732777e-08
"X99",25.95,0,"7.77",3.89809767000943e-08
"X99",26.05,0,"7.77",3.79063780399273e-08
"X99",26.15,0,"7.77",3.68650894006753e-08
"X99",26.25,0,"7.77",3.58559648485974e-08
"X99",26.35,0,"7.77",3.48779017442128e-08
"X99",26.45,0,"7.77",3.3929838961519e-08
"X99",26.55,0,"7.77",3.30107551856903e-08
"X99",26.65,0,"7.77",3.21196672895577e-08
"X99",26.75,0,"7.77",3.12556287736141e-08
"X99",26.85,0,"7.77",3.04177282854512e-08
"X99",26.95,0,"7.77",2.96050881960942e-08
"X99",27.05,0,"7.77",2.88168632417466e-08
"X99",27.15,0,"7.77",2.80522392241448e-08
"X99",27.25,0,"7.77",2.73104317674279e-08
"X99",27.35,0,"7.77",2.65906851285927e-08
"X99",27.45,0,"7.77",2.58922710594282e-08
"X99",27.55,0,"7.77",2.52144877172603e-08
"X99",27.65,0,"7.77",2.45566586223651e-08
"X99",27.75,0,"7.77",2.39181316598858e-08
"X99",27.85,0,"7.77",2.32982781242105e-08
"X99",27.95,0,"7.77",2.26964918038717e-08
"X99",28.05,0,"7.77",2.21121881051199e-08
"X99",28.15,0,"7.77",2.15448032124161e-08
"X99",28.25,0,"7.77",2.09937932841708e-08
"X99",28.35,0,"7.77",2.0458633682141e-08
"X99",28.45,0,"7.77",1.99388182329706e-08
"X99",28.55,0,"7.77",1.94338585204335e-08
"X99",28.65,0,"7.77",1.8943283207008e-08
"X99",28.75,0,"7.77",1.84666373834764e-08
"X99",28.85,0,"7.77",1.80034819453052e-08
"X99",28.95,0,"7.77",1.75533929946214e-08
"X99",29.05,0,"7.77",1.71159612666555e-08
"X99",29.15,0,"7.77",1.66907915795766e-08
"X99",29.25,0,"7.77",1.62775023066918e-08
"X99",29.35,0,"7.77",1.58757248700368e-08
"X99",29.45,0,"7.77",1.54851032544216e-08
"X99",29.55,0,"7.77",1.51052935408974e-08
"X99",29.65,0,"7.77",1.47359634597164e-08
"X99",29.75,0,"7.77",1.43767919596193e-08
"X99",29.85,0,"7.77",1.40274687958992e-08
"X99",29.95,0,"7.77",1.36876941340355e-08
"X99",3.05,0.213705444189878,"7.77",0.0232847273657325
"X99",3.15,0.198313896498624,"7.77",0.0201611302312382
"X99",3.25,0.180157589652694,"7.77",0.0174928111066326
"X99",3.35,0.171325574717139,"7.77",0.0152088616127025
"X99",3.45,0.162233694962945,"7.77",0.0132499866640098
"X99",3.55,0.152606438323191,"7.77",0.0115665391852134
"X99",3.65,0.138826021720191,"7.77",0.0101168906816651
"X99",3.75,0.141445555042119,"7.77",0.00886608188561817
"X99",3.85,0.121257722802728,"7.77",0.00778470587283782
"X99",3.95,0.11054465484507,"7.77",0.00684798365763535
"X99",30.05,0,"7.77",1.33571781692078e-08
"X99",30.15,0,"7.77",1.30356407608481e-08
"X99",30.25,0,"7.77",1.27228110815935e-08
"X99",30.35,0,"7.77",1.24184272800272e-08
